city,city_ascii,lat,lng,country
Nanzhiqiu,Nanzhiqiu,37.7492,115.2357,China
Sungaiselam,Sungaiselam,-2.3839,105.98,Indonesia
Inver Grove Heights,Inver Grove Heights,44.8247,-93.0596,United States
Mahabo,Mahabo,-20.3833,44.6667,Madagascar
Savonlinna,Savonlinna,61.8681,28.8861,Finland
Freehold,Freehold,40.2233,-74.2986,United States
Akouda,Akouda,35.8714,10.5697,Tunisia
Hilliard,Hilliard,40.0353,-83.1578,United States
Cutral-Có,Cutral-Co,-38.9333,-69.2333,Argentina
Sun Prairie,Sun Prairie,43.1825,-89.2362,United States
Lanciano,Lanciano,42.2333,14.3833,Italy
Yayladağı,Yayladagi,35.9025,36.0606,Turkey
Yeonil,Yeonil,36,129.35,South Korea
Kraśnik,Krasnik,50.9167,22.2167,Poland
També,Tambe,-7.41,-35.1128,Brazil
Bathurst,Bathurst,-33.42,149.5778,Australia
Vichuga,Vichuga,57.2,41.9167,Russia
Lage,Lage,51.9889,8.7944,Germany
Shenjiabang,Shenjiabang,30.5783,120.8193,China
Charqueadas,Charqueadas,-29.955,-51.625,Brazil
Saint-Benoît,Saint-Benoit,-21.0339,55.7128,Reunion
Kahoku,Kahoku,36.7198,136.7067,Japan
Cegléd,Cegled,47.1743,19.802,Hungary
Cartagena del Chairá,Cartagena del Chaira,1.35,-74.8333,Colombia
Rio Brilhante,Rio Brilhante,-21.8019,-54.5458,Brazil
Além Paraíba,Alem Paraiba,-21.8878,-42.7039,Brazil
Bom Jesus do Itabapoana,Bom Jesus do Itabapoana,-21.1339,-41.68,Brazil
Kamata,Kamata,33.5632,130.7118,Japan
Aïne Draham,Aine Draham,36.7833,8.7,Tunisia
Radebeul,Radebeul,51.1,13.65,Germany
Tamuín,Tamuin,22,-98.7833,Mexico
Auxerre,Auxerre,47.7986,3.5672,France
Copperas Cove,Copperas Cove,31.1192,-97.914,United States
Tahuna,Tahuna,3.6119,125.5008,Indonesia
Torrington,Torrington,41.8349,-73.1282,United States
Armenia,Armenia,13.75,-89.5,El Salvador
Pilar,Pilar,-9.5972,-35.9567,Brazil
Riachão do Jacuípe,Riachao do Jacuipe,-11.81,-39.3819,Brazil
Pilão Arcado,Pilao Arcado,-10.0018,-42.483,Brazil
Unnan,Unnan,35.2833,132.9,Japan
Buxin,Buxin,23.9523,120.5349,Taiwan
Pentecoste,Pentecoste,-3.7928,-39.27,Brazil
Media Luna,Media Luna,20.1444,-77.4361,Cuba
Casimiro de Abreu,Casimiro de Abreu,-22.4808,-42.2039,Brazil
Ürgüp,Urgup,38.6314,34.9131,Turkey
El Mirage,El Mirage,33.5905,-112.3271,United States
Millerovo,Millerovo,48.9167,40.3833,Russia
Ouro Branco,Ouro Branco,-20.5208,-43.6919,Brazil
Datteln,Datteln,51.6539,7.3417,Germany
La Palma,La Palma,22.7472,-83.5525,Cuba
Osimo,Osimo,43.4833,13.4833,Italy
Cieza,Cieza,38.2392,-1.4189,Spain
Itaberaí,Itaberai,-16.02,-49.81,Brazil
Coventry,Coventry,41.6934,-71.6611,United States
Wildwood,Wildwood,38.58,-90.6698,United States
San Juan,San Juan,26.1903,-98.152,United States
Sulop,Sulop,6.5986,125.3436,Philippines
Akçadağ,Akcadag,38.345,37.9686,Turkey
Galapagar,Galapagar,40.5764,-4.0019,Spain
Winsford,Winsford,53.194,-2.52,United Kingdom
Yarumal,Yarumal,7.0306,-75.5905,Colombia
Oakville,Oakville,38.4479,-90.3199,United States
Qadsayyā,Qadsayya,33.5333,36.2167,Syria
Allacapan,Allacapan,18.227,121.5556,Philippines
Saarlouis,Saarlouis,49.3167,6.75,Germany
Tangancícuaro de Arista,Tangancicuaro de Arista,19.8889,-102.205,Mexico
Langford Station,Langford Station,48.4506,-123.5058,Canada
Ōzu,Ozu,32.879,130.8683,Japan
Bradford West Gwillimbury,Bradford West Gwillimbury,44.1333,-79.6333,Canada
San Juan Capistrano,San Juan Capistrano,33.5008,-117.6544,United States
Jieshang,Jieshang,25.6989,107.6481,China
Yellandu,Yellandu,17.6,80.33,India
Ieper,Ieper,50.8508,2.885,Belgium
Gandara,Gandara,12.013,124.8118,Philippines
Guaramirim,Guaramirim,-26.4728,-49.0028,Brazil
Trinidad,Trinidad,10.0795,124.3432,Philippines
Yecla,Yecla,38.6167,-1.1167,Spain
Nyamata,Nyamata,-2.205,30.145,Rwanda
San Luis,San Luis,32.4911,-114.7089,United States
Yarīm,Yarim,14.2972,44.3803,Yemen
Bou Salem,Bou Salem,36.6167,8.9667,Tunisia
Luga,Luga,58.7333,29.8167,Russia
Giddalūr,Giddalur,15.3784,78.9265,India
Tall Salḩab,Tall Salhab,35.2609,36.3822,Syria
Baba I,Baba I,6.0622,10.4903,Cameroon
Brunswick,Brunswick,41.2465,-81.8198,United States
Crema,Crema,45.3667,9.6833,Italy
Mananara Avaratra,Mananara Avaratra,-16.1667,49.7667,Madagascar
Cansanção,Cansancao,-10.6708,-39.4978,Brazil
Mahasolo,Mahasolo,-19.1167,46.3667,Madagascar
Voznesensk,Voznesensk,47.5725,31.3119,Ukraine
Fonseca,Fonseca,10.8333,-72.8333,Colombia
Salisbury,Salisbury,35.6658,-80.4905,United States
Lingig,Lingig,8.0381,126.4127,Philippines
Massapê,Massape,-3.5228,-40.3428,Brazil
Ville Bonheur,Ville Bonheur,18.8167,-72.2,Haiti
Gorizia,Gorizia,45.9333,13.6167,Italy
Tecuci,Tecuci,45.8467,27.4278,Romania
Abra de Ilog,Abra de Ilog,13.4448,120.726,Philippines
Muddebihāl,Muddebihal,16.33,76.13,India
Safidon,Safidon,29.42,76.67,India
San Luis,San Luis,8.4964,125.7364,Philippines
Wermelskirchen,Wermelskirchen,51.15,7.2167,Germany
Mirnyy,Mirnyy,62.55,113.9667,Russia
Tooele,Tooele,40.5393,-112.3082,United States
Izkī,Izki,22.9339,57.775,Oman
Curaçá,Curaca,-8.9919,-39.9078,Brazil
Vedāranniyam,Vedaranniyam,10.3774,79.8495,India
Kōṯah-ye ‘As̲h̲rō,Kotah-ye `Ashro,34.4492,68.7939,Afghanistan
Venaria Reale,Venaria Reale,45.1167,7.6333,Italy
Yefremov,Yefremov,53.15,38.1167,Russia
Rāwatsār,Rawatsar,29.28,74.38,India
Umarkot,Umarkot,25.3614,69.7361,Pakistan
Vadigenhalli,Vadigenhalli,13.29,77.8,India
Munai,Munai,7.9758,124.0636,Philippines
Crailsheim,Crailsheim,49.1347,10.0706,Germany
Rūdarpur,Rudarpur,26.4293,83.6104,India
Nevers,Nevers,46.9933,3.1572,France
Afogados da Ingazeira,Afogados da Ingazeira,-7.7508,-37.6342,Brazil
Bodocó,Bodoco,-7.7778,-39.9408,Brazil
Třinec,Trinec,49.6778,18.6728,Czechia
Ahrensburg,Ahrensburg,53.6747,10.2411,Germany
Owings Mills,Owings Mills,39.4115,-76.7913,United States
Igarapé,Igarape,-20.07,-44.3019,Brazil
Nova Olinda do Norte,Nova Olinda do Norte,-3.8878,-59.0939,Brazil
Mâcon,Macon,46.3063,4.8313,France
Tamra,Tamra,32.8536,35.1978,Israel
Lingsugūr,Lingsugur,16.17,76.52,India
Wedel,Wedel,53.5833,9.7,Germany
Tienen,Tienen,50.8,4.9333,Belgium
Matou,Matou,39.5503,116.1063,China
Greer,Greer,34.933,-82.2313,United States
Jiaoxi,Jiaoxi,24.8167,121.7667,Taiwan
Paxtaobod,Paxtaobod,40.9283,72.4992,Uzbekistan
Ngororero,Ngororero,-1.865,29.625,Rwanda
Ikalamavony,Ikalamavony,-21.15,46.5833,Madagascar
San Vicente de Chucurí,San Vicente de Chucuri,6.8833,-73.4167,Colombia
Hīrākud,Hirakud,21.525,83.8727,India
Campbell River,Campbell River,50.0244,-125.2475,Canada
Lake Stevens,Lake Stevens,48.0024,-122.0953,United States
Adamantina,Adamantina,-21.6847,-51.0733,Brazil
Wavre,Wavre,50.7167,4.6,Belgium
Al Ḩamdānīyah,Al Hamdaniyah,36.2697,43.3775,Iraq
Azazga,Azazga,36.7453,4.3711,Algeria
Tamura,Tamura,37.4333,140.5667,Japan
San Luis de Sincé,San Luis de Since,9.25,-75.15,Colombia
Northbrook,Northbrook,42.1292,-87.8352,United States
Iyo,Iyo,33.75,132.7,Japan
Bagamoyo,Bagamoyo,-6.4444,38.9028,Tanzania
Ringsaker,Ringsaker,61.0242,10.8019,Norway
Puerto López,Puerto Lopez,4.0833,-72.9667,Colombia
Kempen,Kempen,51.3658,6.4194,Germany
Payao,Payao,7.5857,122.8022,Philippines
Piskent,Piskent,40.8992,69.3425,Uzbekistan
Fereydūn Kenār,Fereydun Kenar,36.6864,52.5225,Iran
Casilda,Casilda,-33.05,-61.1667,Argentina
Formigine,Formigine,44.6072,10.9333,Italy
Talanga,Talanga,14.4047,-87.0817,Honduras
Āllagadda,Allagadda,15.1322,78.5138,India
Seelze,Seelze,52.3961,9.5981,Germany
Firavahana,Firavahana,-18.6333,46.8667,Madagascar
Glastonbury,Glastonbury,41.6921,-72.5472,United States
Mlimba,Mlimba,-8.7786,35.8111,Tanzania
Fotadrevo,Fotadrevo,-24.05,45.0167,Madagascar
Caucagua,Caucagua,10.2822,-66.3772,Venezuela
Kulittalai,Kulittalai,10.9357,78.4241,India
Beidou,Beidou,23.8747,120.5248,Taiwan
Mānāmadurai,Manamadurai,9.6956,78.4564,India
Kalaa Srira,Kalaa Srira,35.8236,10.5583,Tunisia
Blagoveshchensk,Blagoveshchensk,55.035,55.9781,Russia
Aloguinsan,Aloguinsan,10.2229,123.5491,Philippines
Tarkwa,Tarkwa,5.3,-1.9833,Ghana
Campoalegre,Campoalegre,2.6867,-75.3256,Colombia
Ḑulay‘ Rashīd,Dulay` Rashid,25.5067,42.8614,Saudi Arabia
Shaqrā’,Shaqra',25.2483,45.2528,Saudi Arabia
Hatibanda,Hatibanda,24.2105,90.1492,Bangladesh
Dabaga,Dabaga,17.2667,8.1,Niger
Menen,Menen,50.7956,3.1217,Belgium
Korkino,Korkino,54.9,61.4167,Russia
Meppel,Meppel,52.7,6.1833,Netherlands
Ngaoundal,Ngaoundal,6.5,13.2667,Cameroon
Balingen,Balingen,48.2731,8.8506,Germany
Camoapa,Camoapa,12.3842,-85.5119,Nicaragua
Dhāmnod,Dhamnod,22.2093,75.4706,India
Bethlehem,Bethlehem,42.5856,-73.8219,United States
Dueñas,Duenas,11.0667,122.6167,Philippines
Baja,Baja,46.1833,18.9536,Hungary
Armação dos Búzios,Armacao dos Buzios,-22.7469,-41.8819,Brazil
Milaor,Milaor,13.5956,123.1781,Philippines
Laoac East,Laoac East,16.0333,120.55,Philippines
Seiyo,Seiyo,33.3628,132.5108,Japan
Eşme,Esme,38.4,28.9667,Turkey
Steinfurt,Steinfurt,52.1475,7.3442,Germany
Khodābandeh,Khodabandeh,36.1194,48.5917,Iran
Arsin,Arsin,40.95,39.9333,Turkey
Odorheiu Secuiesc,Odorheiu Secuiesc,46.3139,25.3017,Romania
Anse-à-Veau,Anse-a-Veau,18.5167,-73.35,Haiti
Santa Cruz,Santa Cruz,-34.6372,-71.3631,Chile
Misungwi,Misungwi,-2.85,33.0833,Tanzania
Gundlupēt,Gundlupet,11.8,76.68,India
Aguaí,Aguai,-22.0603,-46.9736,Brazil
San Javier,San Javier,37.8037,-0.8343,Spain
Balarāmpur,Balarampur,26.2432,89.5863,India
Aznakayevo,Aznakayevo,54.85,53.1,Russia
Victoria,Victoria,-38.2333,-72.3333,Chile
Barugo,Barugo,11.3167,124.7333,Philippines
Deggendorf,Deggendorf,48.8333,12.9667,Germany
Barra do Choça,Barra do Choca,-14.8808,-40.5789,Brazil
Goch,Goch,51.6839,6.1619,Germany
Năvodari,Navodari,44.3211,28.6133,Romania
Feijó,Feijo,-8.1639,-70.3539,Brazil
North Ridgeville,North Ridgeville,41.3852,-82.0195,United States
Sint-Pieters-Leeuw,Sint-Pieters-Leeuw,50.7833,4.25,Belgium
Angamāli,Angamali,10.2,76.4,India
Vemalwāda,Vemalwada,18.4667,78.8833,India
Paithan,Paithan,19.48,75.38,India
Tôrres,Torres,-29.335,-49.7269,Brazil
Kalarūch,Kalaruch,34.5731,74.321,India
Madhubani,Madhubani,26.5147,84.7645,India
Santa Cruz das Palmeiras,Santa Cruz das Palmeiras,-21.8269,-47.2489,Brazil
Diaowo,Diaowo,39.4812,116.0761,China
Bugasong,Bugasong,11.0447,122.0647,Philippines
Guying,Guying,38.0887,114.556,China
Mosonmagyaróvár,Mosonmagyarovar,47.8737,17.2687,Hungary
Capelinha,Capelinha,-17.6908,-42.5158,Brazil
Mogpog,Mogpog,13.4833,121.8667,Philippines
Del Rio,Del Rio,29.3708,-100.8801,United States
Dabouziya,Dabouziya,33.3064,-8.3548,Morocco
Santa Maria,Santa Maria,14.475,121.425,Philippines
Narsīpatnam,Narsipatnam,17.665,82.614,India
Iława,Ilawa,53.5964,19.5656,Poland
Aksay,Aksay,51.1678,52.995,Kazakhstan
Houlong,Houlong,24.6167,120.7833,Taiwan
Castelo,Castelo,-20.6039,-41.185,Brazil
Goshen,Goshen,41.5743,-85.8309,United States
Abulug,Abulug,18.4441,121.4576,Philippines
Yangquan,Yangquan,37.0749,111.5541,China
Jalajala,Jalajala,14.3557,121.3233,Philippines
Apodi,Apodi,-5.6639,-37.7989,Brazil
Espiye,Espiye,40.95,38.7333,Turkey
Bonifacio,Bonifacio,8.0527,123.6136,Philippines
Ballesteros,Ballesteros,18.4108,121.5169,Philippines
San Dimas,San Dimas,34.1082,-117.809,United States
Dupnitsa,Dupnitsa,42.265,23.1185,Bulgaria
Sōsa,Sosa,35.7075,140.5642,Japan
Yhú,Yhu,-25.06,-55.93,Paraguay
Shingū,Shingu,33.7153,130.4465,Japan
Springville,Springville,40.1638,-111.6205,United States
Awa,Awa,34.1014,134.2964,Japan
Benton,Benton,34.5776,-92.5713,United States
Phra Phutthabat,Phra Phutthabat,14.7212,100.8047,Thailand
Zhitiqara,Zhitiqara,52.1908,61.2011,Kazakhstan
Hinesville,Hinesville,31.8248,-81.6137,United States
Banda,Banda,24.0449,78.9609,India
Biharamulo,Biharamulo,-2.6333,31.3167,Tanzania
Sarpol-e Z̄ahāb,Sarpol-e Zahab,34.4611,45.8628,Iran
Dzierżoniów,Dzierzoniow,50.7281,16.6511,Poland
Zelenokumsk,Zelenokumsk,44.4167,43.9167,Russia
Buenos Aires,Buenos Aires,2.9167,-76.6667,Colombia
Abashiri,Abashiri,44.0167,144.2667,Japan
Santa Maria,Santa Maria,15.9808,120.7003,Philippines
Shangzhen,Shangzhen,33.7116,110.2575,China
São Luís do Quitunde,Sao Luis do Quitunde,-9.3178,-35.5608,Brazil
La Blanca,La Blanca,14.5791,-92.1414,Guatemala
Merseburg,Merseburg,51.3544,11.9928,Germany
Zweibrücken,Zweibrucken,49.25,7.3667,Germany
Kasba,Kasba,25.8564,87.5384,India
Socorro,Socorro,31.6383,-106.2601,United States
IJsselstein,IJsselstein,52.0167,5.0333,Netherlands
Madakalavāripalli,Madakalavaripalli,14.7475,79.0843,India
Ofunato,Ofunato,39.0819,141.7086,Japan
Inca,Inca,39.7167,2.9167,Spain
Spanaway,Spanaway,47.0979,-122.4233,United States
Richmond,Richmond,37.7307,-84.2925,United States
Qaşr al Qarabūllī,Qasr al Qarabulli,32.75,13.7167,Libya
Randolph,Randolph,42.1778,-71.0539,United States
Barsinghausen,Barsinghausen,52.3,9.4811,Germany
Tábor,Tabor,49.4144,14.6578,Czechia
Bugojno,Bugojno,44.0572,17.4508,Bosnia and Herzegovina
Heunghae,Heunghae,36.1167,129.35,South Korea
Betafo,Betafo,-19.84,46.855,Madagascar
Pleasant Hill,Pleasant Hill,37.9539,-122.0759,United States
Falls,Falls,40.1686,-74.7915,United States
Ankola,Ankola,14.6605,74.3047,India
Guarambaré,Guarambare,-25.49,-57.46,Paraguay
Cachoeira,Cachoeira,-12.6178,-38.9558,Brazil
Bayog,Bayog,7.8474,123.0423,Philippines
Esposende,Esposende,41.5333,-8.7833,Portugal
Playas,Playas,-2.63,-80.39,Ecuador
Zhangzhengqiao,Zhangzhengqiao,38.4042,106.3567,China
Parnarama,Parnarama,-5.6819,-43.0928,Brazil
Ocuilan de Arteaga,Ocuilan de Arteaga,19,-99.4,Mexico
Sabaneta,Sabaneta,19.4833,-71.35,Dominican Republic
Cañete,Canete,-37.7994,-73.3953,Chile
Tiruvūr,Tiruvur,17.1,80.6,India
Hemer,Hemer,51.3833,7.7667,Germany
University Place,University Place,47.2147,-122.5461,United States
Stow,Stow,41.1765,-81.4344,United States
Skhira,Skhira,34.3006,10.0708,Tunisia
Kópavogur,Kopavogur,64.1108,-21.9094,Iceland
Cameron Highlands,Cameron Highlands,4.5,101.5,Malaysia
Songcaozhen,Songcaozhen,37.7562,114.5834,China
Centenario,Centenario,-38.8,-68.1333,Argentina
Humenné,Humenne,48.9358,21.9067,Slovakia
Cícero Dantas,Cicero Dantas,-10.6,-38.3828,Brazil
Quilevo,Quilevo,-7.6167,15.05,Angola
New Panamao,New Panamao,5.9667,121.2,Philippines
Bāft,Baft,29.2331,56.6022,Iran
Mnasra,Mnasra,34.7667,-5.5167,Morocco
Áno Liósia,Ano Liosia,38.0833,23.7,Greece
Kaneohe,Kaneohe,21.4062,-157.7904,United States
Gotō,Goto,32.7,128.8333,Japan
Banes,Banes,20.9697,-75.7117,Cuba
Oława,Olawa,50.9333,17.3,Poland
Gerāsh,Gerash,27.6672,54.1411,Iran
Iturama,Iturama,-19.7278,-50.1958,Brazil
Xincheng,Xincheng,38.2679,114.6832,China
Inabe,Inabe,35.1156,136.5614,Japan
Degāna,Degana,26.8951,74.3222,India
Curuzú Cuatiá,Curuzu Cuatia,-29.7833,-58.0833,Argentina
Hisuā,Hisua,24.8336,85.4173,India
Vassouras,Vassouras,-22.4039,-43.6628,Brazil
Nola,Nola,40.9333,14.5333,Italy
Fruit Cove,Fruit Cove,30.0972,-81.6175,United States
Monroe,Monroe,35.0063,-80.5596,United States
Youwangjie,Youwangjie,24.8695,99.1067,China
Minas de Matahambre,Minas de Matahambre,22.5822,-83.9492,Cuba
Simunul,Simunul,4.898,119.8213,Philippines
Sirīpur,Siripur,25.997,86.9599,India
Shinjō,Shinjo,38.7667,140.3,Japan
Risod,Risod,19.97,76.78,India
Râmnicu Sărat,Ramnicu Sarat,45.38,27.06,Romania
Exmouth,Exmouth,50.62,-3.413,United Kingdom
Pingtang,Pingtang,22.7542,111.7527,China
Jaguaribe,Jaguaribe,-5.8908,-38.6219,Brazil
Belhi,Belhi,26.5769,86.1723,India
Shamsābād,Shamsabad,17.2603,78.3969,India
Zamānia,Zamania,25.4194,83.5569,India
Douglasville,Douglasville,33.7384,-84.7054,United States
Casale Monferrato,Casale Monferrato,45.1342,8.4583,Italy
Almora,Almora,29.5971,79.6591,India
Fairborn,Fairborn,39.801,-84.0094,United States
Biwong,Biwong,3.1333,11.15,Cameroon
Korschenbroich,Korschenbroich,51.1833,6.5167,Germany
Talayan,Talayan,6.9844,124.3564,Philippines
San Manuel,San Manuel,17.0167,121.6333,Philippines
Tandubas,Tandubas,5.134,120.3461,Philippines
Lommel,Lommel,51.2333,5.3167,Belgium
Kallidaikurichi,Kallidaikurichi,8.6859,77.4659,India
Santa Ana Nextlalpan,Santa Ana Nextlalpan,19.7167,-99.0667,Mexico
Butte,Butte,45.902,-112.6571,United States
Vibo Valentia,Vibo Valentia,38.6753,16.0959,Italy
Sibutu,Sibutu,4.85,119.4667,Philippines
Dakota Ridge,Dakota Ridge,39.6192,-105.1344,United States
Machachi,Machachi,-0.51,-78.57,Ecuador
Tōon,Toon,33.7833,132.8667,Japan
Toda Bhīm,Toda Bhim,26.9167,76.8167,India
Oildale,Oildale,35.4293,-119.0306,United States
Kohtla-Järve,Kohtla-Jarve,59.3978,27.2572,Estonia
Qingyang,Qingyang,36.1985,113.4313,China
Cariari,Cariari,10.4349,-83.6851,Costa Rica
Mason,Mason,39.3571,-84.3023,United States
Missão Velha,Missao Velha,-7.25,-39.1428,Brazil
Oswego,Oswego,41.6834,-88.3372,United States
Borne,Borne,25.5431,86.6999,India
São Sebastião,Sao Sebastiao,-9.9339,-36.5539,Brazil
Pinukpuk,Pinukpuk,17.5731,121.3653,Philippines
Gadsden,Gadsden,34.0086,-86.0157,United States
Plainfield,Plainfield,39.6954,-86.3716,United States
Penalva,Penalva,-3.2939,-45.1739,Brazil
Guindulman,Guindulman,9.762,124.488,Philippines
Úbeda,Ubeda,38.0117,-3.3717,Spain
Gulkevichi,Gulkevichi,45.3594,40.7072,Russia
Businga,Businga,3.3397,20.87,Congo (Kinshasa)
Bogorodsk,Bogorodsk,56.1167,43.5,Russia
Znojmo,Znojmo,48.8556,16.0489,Czechia
Pangururan,Pangururan,2.6075,98.6959,Indonesia
Lautaro,Lautaro,-38.5167,-72.45,Chile
San Quintin,San Quintin,15.9844,120.815,Philippines
San José Poaquil,San Jose Poaquil,14.8167,-90.9,Guatemala
Cambrai,Cambrai,50.1767,3.2356,France
São Desidério,Sao Desiderio,-12.3628,-44.9728,Brazil
Puqiancun,Puqiancun,20.0263,110.578,China
Manitowoc,Manitowoc,44.0991,-87.6812,United States
Lufkin,Lufkin,31.3217,-94.7277,United States
Çınarcık,Cinarcik,40.6422,29.1203,Turkey
Caldono,Caldono,2.8,-76.5333,Colombia
General Nakar,General Nakar,14.7631,121.635,Philippines
Tepeji del Río de Ocampo,Tepeji del Rio de Ocampo,19.9039,-99.3414,Mexico
Komárno,Komarno,47.7633,18.1283,Slovakia
Cedar City,Cedar City,37.6834,-113.0956,United States
Datang,Datang,26.3909,108.0764,China
Shāhīn Dezh,Shahin Dezh,36.6792,46.5669,Iran
Vitrolles,Vitrolles,43.46,5.2486,France
Nāz̧erābād,Nazerabad,31.5775,54.4369,Iran
Deer Park,Deer Park,29.6898,-95.1151,United States
Gyapekurom,Gyapekurom,7.5833,-2.7833,Ghana
Lexington,Lexington,42.4456,-71.2307,United States
Quinchía,Quinchia,5.3379,-75.7296,Colombia
Rafaḩ,Rafah,31.2808,34.2414,Egypt
Kokrajhar,Kokrajhar,26.4,90.27,India
McMinnville,McMinnville,45.211,-123.1918,United States
Dao,Dao,11.38,122.63,Philippines
Palapag,Palapag,12.547,125.116,Philippines
Goianira,Goianira,-16.4958,-49.4258,Brazil
Tobelo,Tobelo,1.7319,128.0078,Indonesia
Cravinhos,Cravinhos,-21.3403,-47.7294,Brazil
Tabango,Tabango,11.3067,124.3714,Philippines
Şereflikoçhisar,Sereflikochisar,38.9444,33.5419,Turkey
Tynaarlo,Tynaarlo,53.0833,6.5833,Netherlands
Initao,Initao,8.5,124.3167,Philippines
Peyziwat,Peyziwat,39.4905,76.7389,China
Cantilan,Cantilan,9.3356,125.9769,Philippines
Derry,Derry,42.8888,-71.2804,United States
Nowy Targ,Nowy Targ,49.4667,20.0167,Poland
Viernheim,Viernheim,49.5417,8.5786,Germany
Marignane,Marignane,43.416,5.2145,France
Termoli,Termoli,42,14.9833,Italy
Geldern,Geldern,51.5197,6.3325,Germany
Byādgi,Byadgi,14.6733,75.4868,India
Grodzisk Mazowiecki,Grodzisk Mazowiecki,52.1167,20.6333,Poland
Biberach,Biberach,48.1,9.7833,Germany
Shisō,Shiso,35,134.55,Japan
San Martín Sacatepéquez,San Martin Sacatepequez,14.8246,-91.6425,Guatemala
Cishan,Cishan,36.578,114.102,China
Río Verde Arriba,Rio Verde Arriba,19.32,-70.57,Dominican Republic
Pulgaon,Pulgaon,20.726,78.317,India
Irvine,Irvine,55.6201,-4.6614,United Kingdom
Valuyki,Valuyki,50.2167,38.1,Russia
Woodridge,Woodridge,41.737,-88.0409,United States
Bassin Bleu,Bassin Bleu,19.7833,-72.8,Haiti
Romans-sur-Isère,Romans-sur-Isere,45.0464,5.0517,France
Paşcani,Pascani,47.2494,26.7272,Romania
Binche,Binche,50.4,4.1667,Belgium
Fungurume,Fungurume,-10.6167,26.3,Congo (Kinshasa)
Uonuma,Uonuma,37.2301,138.9615,Japan
Dimona,Dimona,31.0667,35.0333,Israel
San Agustín,San Agustin,1.9,-76.2833,Colombia
Mascalucia,Mascalucia,37.5667,15.05,Italy
Annigeri,Annigeri,15.4251,75.4335,India
Boğazlıyan,Bogazliyan,39.1942,35.2472,Turkey
Câmpina,Campina,45.13,25.74,Romania
San Remigio,San Remigio,10.8331,122.0875,Philippines
Santa Ana,Santa Ana,11.068,-63.9221,Venezuela
Chand Chaur,Chand Chaur,25.7276,85.7865,India
Villena,Villena,38.635,-0.8658,Spain
Pontneddfechan,Pontneddfechan,51.7554,-3.5878,United Kingdom
Prairieville,Prairieville,30.3151,-90.9571,United States
New City,New City,41.1542,-73.9912,United States
Tobias Fornier,Tobias Fornier,10.5178,121.945,Philippines
Piombino,Piombino,42.9348,10.5221,Italy
Zhuqi,Zhuqi,23.5065,120.6021,Taiwan
Lochem,Lochem,52.1615,6.4152,Netherlands
Victoria Falls,Victoria Falls,-17.9333,25.8333,Zimbabwe
Mahasoabe,Mahasoabe,-21.5833,47.2167,Madagascar
Atiquizaya,Atiquizaya,13.9667,-89.75,El Salvador
Matozinhos,Matozinhos,-19.5578,-44.0808,Brazil
Stuhr,Stuhr,53.0167,8.75,Germany
Castelfranco Veneto,Castelfranco Veneto,45.6667,11.9333,Italy
Lianga,Lianga,8.633,126.0932,Philippines
San Antonio de los Baños,San Antonio de los Banos,22.8889,-82.4989,Cuba
Réo,Reo,12.3167,-2.4667,Burkina Faso
Zhaitangcun,Zhaitangcun,24.5133,112.3451,China
Cookeville,Cookeville,36.1482,-85.5109,United States
Lupi Viejo,Lupi Viejo,13.7908,122.9092,Philippines
Spruce Grove,Spruce Grove,53.545,-113.9008,Canada
San Juan Nepomuceno,San Juan Nepomuceno,9.95,-75.0833,Colombia
Yinchengpu,Yinchengpu,39.8189,118.188,China
Shikārpūr,Shikarpur,28.2814,78.0108,India
Dartmouth,Dartmouth,41.6138,-70.9973,United States
Catmon,Catmon,10.6667,123.95,Philippines
Majagual,Majagual,8.5,-74.6667,Colombia
Westlake,Westlake,41.4524,-81.9294,United States
Ankazomiriotra,Ankazomiriotra,-19.65,46.5,Madagascar
Sneek,Sneek,53.0325,5.66,Netherlands
Tortosa,Tortosa,40.8125,0.5211,Spain
Dīvāndarreh,Divandarreh,35.9139,47.0239,Iran
Eirunepé,Eirunepe,-6.6597,-69.8744,Brazil
Brumadinho,Brumadinho,-20.1428,-44.2,Brazil
Maromandia,Maromandia,-14.2167,48.0833,Madagascar
Sibagat,Sibagat,8.8219,125.6938,Philippines
Mizuho,Mizuho,35.772,139.354,Japan
Merritt Island,Merritt Island,28.3139,-80.6708,United States
